Ticker,Close,CCI_20,SMA_20,Yearly_Low,Monthly_Low,Weekly_Low,%_From_Y_Low,%_From_M_Low,%_From_W_Low,Near_Y_Low,Near_M_Low,Near_W_Low,CCI_History
SOUTHBANK.NS,41.14,49.89,40.16,27.8,37.78,40.24,47.97,8.89,2.24,False,False,True,66.9|61.1|155.0|170.7|236.3|216.4|116.4|48.9|-86.8|-92.5|-105.5|-80.0|-128.8|-76.6|45.3|74.4|42.3|65.2|46.7|49.9
HSCL.NS,618.6,56.77,603.13,417.93,538.87,576.32,48.01,14.8,7.34,False,False,False,160.1|133.7|122.9|109.7|113.8|95.2|95.9|74.3|60.3|53.3|63.4|29.4|-57.5|-69.1|-64.3|-27.2|-42.4|-44.9|16.6|56.8
HPL.NS,379.75,98.23,363.8,255.55,332.3,353.1,48.6,14.28,7.55,False,False,False,54.2|46.7|81.6|77.2|77.0|124.6|145.2|93.3|-64.2|-78.6|-75.6|-126.5|-173.0|-85.9|-63.0|-28.3|9.3|70.9|71.8|98.2
GOACARBON.NS,405.55,52.23,396.5,272.85,363.0,391.55,48.63,11.72,3.58,False,False,True,55.0|52.8|78.6|85.5|103.9|104.8|277.5|218.7|139.1|97.4|98.4|79.9|-3.9|-9.5|15.3|32.4|22.0|33.5|45.7|52.2
NDTV.NS,87.55,300.51,78.09,58.75,73.01,76.2,49.02,19.92,14.9,False,False,False,23.0|4.9|27.6|-33.4|-14.1|8.1|-25.9|-105.2|-224.8|-192.4|-96.4|-63.1|-137.1|-14.4|-71.6|-48.6|-57.7|2.8|45.6|300.5
GRAPHITE.NS,752.2,79.96,737.39,503.0,692.15,737.8,49.54,8.68,1.95,False,False,True,40.9|29.0|26.7|19.6|31.6|47.5|95.1|60.4|22.1|72.1|123.8|188.1|146.0|84.2|14.8|66.6|34.1|56.0|77.7|80.0
NATCOPHARM.NS,1177.0,61.49,1160.36,786.24,1080.05,1149.9,49.7,8.98,2.36,False,False,True,46.1|38.1|98.7|141.9|228.5|214.8|230.9|196.4|172.3|116.2|116.4|120.6|53.5|16.5|19.3|53.5|49.0|34.5|59.5|61.5
TATACOMM.NS,1984.7,150.0,1697.67,1322.5,1530.4,1771.1,50.07,29.69,12.06,False,False,False,87.0|84.0|68.7|40.7|85.8|97.9|89.1|40.7|-24.0|-19.5|179.0|264.1|176.1|134.4|243.8|303.1|277.3|210.9|183.7|150.0
PSPPROJECT.NS,854.3,131.57,797.62,569.2,738.15,761.05,50.09,15.74,12.25,False,False,False,116.4|149.0|153.1|174.5|161.1|163.5|135.3|89.8|38.3|6.4|5.3|18.4|-30.8|-16.1|-37.7|-0.5|-45.6|-41.1|70.0|131.6
ISGEC.NS,1030.4,-202.21,1069.42,683.95,1021.0,1029.7,50.65,0.92,0.07,False,True,True,78.7|75.2|77.9|70.1|61.9|48.4|51.0|58.1|11.8|-26.6|-29.8|60.3|-112.1|-74.8|-109.7|60.3|16.4|-56.5|-136.7|-202.2
DCBBANK.NS,180.25,-22.99,181.71,119.51,170.8,178.97,50.82,5.53,0.72,False,False,True,19.9|-0.1|-19.4|-108.3|-39.7|-28.7|-158.1|-210.7|-219.1|-118.7|-75.0|-56.7|-96.4|-89.5|-66.5|-29.8|-31.9|4.7|-25.1|-23.0
IL&FSENGG.NS,31.87,289.36,27.38,21.0,25.0,25.0,51.76,27.48,27.48,False,False,False,6.2|-25.7|-48.2|-103.4|-62.8|74.9|138.5|50.0|9.3|-37.8|-48.8|-37.2|-56.0|-60.8|-101.0|-17.7|106.0|165.4|225.1|289.4
RAJESHEXPO.NS,122.0,70.64,114.56,80.38,104.32,105.8,51.78,16.95,15.31,False,False,False,38.3|23.7|22.8|2.8|9.1|33.6|8.4|-85.8|-181.0|-176.9|-162.5|-159.0|-175.6|-134.7|-106.4|-102.9|-91.3|-46.5|25.4|70.6
VALIANTORG.NS,296.6,31.85,289.86,195.0,258.3,282.25,52.1,14.83,5.08,False,False,False,70.2|57.2|9.9|52.4|221.2|215.1|157.9|167.5|69.0|70.9|22.7|68.4|133.6|87.4|41.3|38.4|-0.6|1.5|-7.7|31.8
GODREJIND.NS,1134.15,38.5,1101.14,744.2,949.05,1105.5,52.4,19.5,2.59,False,False,True,68.2|55.9|67.6|76.4|116.3|308.1|306.2|185.5|108.5|75.0|113.3|82.0|97.5|71.8|48.9|41.8|45.3|61.5|53.0|38.5
HIKAL.NS,223.27,183.89,204.83,146.25,185.25,203.65,52.66,20.52,9.63,False,False,False,57.3|58.9|95.9|126.1|267.5|282.3|219.5|155.5|67.7|57.1|81.1|60.0|4.0|38.7|50.9|59.5|58.7|101.3|140.3|183.9
BANDHANBNK.NS,205.25,74.69,199.15,134.25,186.01,190.42,52.89,10.34,7.79,False,False,False,177.2|174.4|194.1|157.1|140.2|116.1|93.7|67.2|44.7|31.9|34.9|20.5|-22.4|-21.9|-30.3|-34.5|-31.1|-6.6|22.2|74.7
SONACOMS.NS,614.15,167.15,588.46,401.0,555.55,581.0,53.16,10.55,5.71,False,False,False,89.7|96.3|43.5|6.4|17.8|-0.1|-28.2|36.2|37.5|21.8|16.7|-68.2|-154.0|-65.6|-15.3|13.0|50.9|78.8|117.9|167.2
MOTHERSON.NS,137.11,104.85,129.2,89.42,118.41,133.36,53.33,15.79,2.81,False,False,True,9.9|3.3|-10.2|-45.5|56.4|135.7|166.2|113.9|18.0|8.6|19.6|78.6|39.5|114.7|141.3|190.9|161.8|137.5|113.2|104.9
DCAL.NS,198.0,71.69,190.2,128.5,173.76,195.0,54.09,13.95,1.54,False,False,True,124.4|107.0|135.5|123.8|136.8|141.9|103.9|57.7|-1.0|-17.9|-3.5|106.8|79.5|86.8|221.8|263.0|122.3|101.6|102.8|71.7
IBREALEST.NS,60.93,-3.13,62.12,39.46,45.1,60.36,54.41,35.1,0.94,False,False,True,-35.1|-48.8|-61.7|-36.6|-2.3|263.2|365.8|269.4|213.8|149.7|142.0|123.5|94.7|67.5|64.9|49.2|34.4|13.3|12.7|-3.1
ABB.NS,7159.5,55.01,6779.6,4618.61,6171.5,6566.0,55.01,16.01,9.04,False,False,False,54.5|51.5|51.2|53.0|33.5|4.5|-35.4|-230.1|-240.6|-197.1|-158.5|-130.9|-111.2|-94.4|-65.2|-38.9|-26.7|-7.4|0.5|55.0
GLAND.NS,2323.0,99.56,2016.9,1498.14,1728.4,2230.0,55.06,34.4,4.17,False,False,True,5.0|5.3|125.1|96.6|120.7|212.2|253.6|232.6|153.2|70.4|105.4|108.7|303.1|284.0|226.9|206.7|169.7|142.1|106.7|99.6
MIDHANI.NS,417.05,85.91,404.86,266.65,378.0,399.0,56.4,10.33,4.52,False,False,True,78.0|70.0|72.2|77.5|78.6|109.9|159.9|112.3|41.1|127.4|164.9|94.1|-1.0|-43.9|-41.4|45.2|82.7|106.1|88.1|85.9
FEDERALBNK.NS,288.8,39.82,288.07,184.0,277.1,283.05,56.96,4.22,2.03,False,True,True,-9.2|-1.0|13.2|30.9|44.2|78.0|86.0|39.1|-92.4|-191.0|-185.6|-138.7|-108.6|-50.6|-19.2|-35.5|-33.4|27.1|51.2|39.8
ORCHPHARMA.NS,753.9,96.58,694.15,480.0,587.55,690.0,57.06,28.31,9.26,False,False,False,197.4|189.1|181.5|135.5|165.9|184.2|176.0|173.8|140.0|118.2|121.3|104.5|92.0|102.6|86.4|65.1|47.9|53.1|83.5|96.6
VTL.NS,595.9,-83.76,608.05,379.29,562.3,591.8,57.11,5.98,0.69,False,False,True,160.7|136.9|146.2|138.8|99.1|49.6|-11.9|25.4|58.2|70.8|40.4|41.1|-17.8|16.7|37.7|66.6|45.5|-42.0|-74.0|-83.8
KEI.NS,5432.9,178.8,5112.82,3412.56,4720.1,5146.2,59.2,15.1,5.57,False,False,False,58.4|55.8|82.5|75.1|141.1|122.0|125.8|123.4|76.6|-10.8|82.0|124.0|49.7|73.0|67.5|138.9|158.3|156.9|141.6|178.8
SOLARINDS.NS,18591.0,99.0,16892.2,11646.0,15161.0,18011.0,59.63,22.62,3.22,False,False,True,70.8|72.0|75.9|99.2|107.1|105.9|150.8|163.6|82.3|68.2|179.7|250.3|292.4|249.5|191.8|171.7|128.4|112.8|105.5|99.0
HINDZINC.NS,649.0,92.38,632.54,406.08,583.35,625.6,59.82,11.25,3.74,False,False,True,71.1|71.1|95.0|100.9|167.7|175.6|146.6|117.8|149.2|193.9|164.8|78.0|39.1|36.3|14.0|22.4|32.9|34.8|52.5|92.4
WOCKPHARMA.NS,1739.7,155.49,1581.23,1086.7,1382.0,1569.0,60.09,25.88,10.88,False,False,False,40.3|27.8|62.4|258.7|366.8|240.6|154.0|131.1|88.8|66.8|44.5|31.6|39.8|66.7|74.2|60.0|36.9|59.6|116.6|155.5
MMFL.NS,461.45,-22.06,467.97,288.1,431.55,448.35,60.17,6.93,2.92,False,False,True,61.3|64.0|56.8|45.2|50.0|64.5|41.8|-39.2|-183.5|-211.1|-178.1|-147.3|-157.1|-104.0|-83.0|-42.3|-62.6|-37.9|-10.6|-22.1
NLCINDIA.NS,346.75,50.02,336.24,216.34,306.3,339.55,60.28,13.21,2.12,False,False,True,106.1|90.3|104.9|79.7|86.4|105.0|97.4|106.0|29.2|44.0|350.3|231.2|129.7|156.0|121.6|99.3|56.9|43.3|47.6|50.0
KARURVYSYA.NS,289.3,-53.59,293.96,179.94,275.35,285.0,60.77,5.07,1.51,False,False,True,68.4|62.5|92.7|79.7|113.9|167.7|122.9|48.2|-69.7|-122.4|-62.5|12.2|-42.6|-24.9|-108.8|-79.5|-76.4|-29.1|-18.1|-53.6
ORICONENT.NS,63.81,-28.22,64.18,39.48,59.5,59.5,61.64,7.24,7.24,False,False,False,-82.0|-89.9|-76.8|-72.7|-77.4|-70.7|-67.9|-94.5|-75.8|-57.0|-52.8|6.7|-98.6|19.2|-53.4|-340.0|-396.8|-180.9|1.7|-28.2
MAHABANK.NS,80.11,-5.03,80.13,49.54,76.2,79.01,61.72,5.13,1.39,False,False,True,76.7|66.9|75.8|83.0|124.2|143.6|121.1|66.6|25.4|15.8|-18.6|-57.7|-105.3|-66.4|-55.9|5.5|0.9|61.5|22.9|-5.0
JINDALSAW.NS,245.17,117.37,228.59,151.6,214.01,214.01,61.72,14.56,14.56,False,False,False,15.7|7.4|29.1|36.3|65.4|74.0|84.9|52.8|-20.8|-12.9|-30.8|-71.2|-145.3|-126.0|-135.3|-117.2|-103.4|-21.0|6.4|117.4
MUTHOOTFIN.NS,3313.7,-60.06,3402.13,2041.24,3236.0,3251.0,62.34,2.4,1.93,False,True,True,-22.5|-30.7|-11.7|-54.0|13.6|86.3|35.5|-100.7|-163.2|-42.0|44.2|-165.4|-208.2|-169.3|-151.3|-125.0|-116.7|-57.1|-59.1|-60.1
SADBHAV.NS,9.84,120.49,9.07,6.05,8.22,8.69,62.64,19.71,13.23,False,False,False,14.7|-9.8|-43.4|-81.1|-115.6|-125.8|-126.8|-139.5|-139.3|-133.4|-128.8|-106.2|-66.2|-22.3|17.9|-2.3|-26.5|-0.8|81.6|120.5
DCM.NS,89.62,248.53,83.67,55.0,78.25,80.15,62.95,14.53,11.82,False,False,False,150.7|117.9|95.6|99.0|81.8|73.9|57.1|56.2|43.0|17.5|76.7|74.0|38.6|26.3|28.8|16.8|5.5|213.9|359.5|248.5
SCI.NS,302.75,-100.18,322.07,184.75,297.1,300.35,63.87,1.9,0.8,False,True,True,73.6|68.5|83.9|99.0|77.0|86.1|141.8|190.0|124.6|117.0|82.5|82.7|112.3|100.1|45.9|40.1|-5.8|-84.9|-94.9|-100.2
THERMAX.NS,4507.7,56.47,4384.59,2742.7,3922.5,4383.1,64.35,14.92,2.84,False,False,True,46.2|50.4|62.5|59.0|43.6|86.7|323.1|310.5|169.7|172.9|132.3|104.7|53.1|47.6|37.7|75.7|56.2|31.6|28.7|56.5
ANGELONE.NS,340.5,122.9,319.87,206.76,290.8,327.0,64.68,17.09,4.13,False,False,True,41.0|35.7|28.6|33.8|42.1|67.1|97.0|51.1|-98.3|-149.1|-152.9|-72.9|-103.3|63.1|105.3|192.0|185.3|187.3|157.8|122.9
RAYMOND.NS,528.0,72.13,501.93,320.0,433.0,520.9,65.0,21.94,1.36,False,False,True,88.5|89.0|83.7|44.1|141.9|184.3|156.0|106.9|67.3|24.6|-5.4|-45.4|59.3|143.1|163.0|165.1|150.7|149.1|122.1|72.1
TRITURBINE.NS,709.4,132.49,614.61,428.35,543.5,657.0,65.61,30.52,7.98,False,False,False,71.1|66.4|59.9|40.8|27.7|47.2|75.1|74.3|27.4|9.1|33.8|217.1|187.5|247.8|289.9|319.5|264.7|179.6|137.3|132.5
SUBEXLTD.NS,10.96,56.84,10.56,6.61,9.25,10.01,65.81,18.49,9.49,False,False,False,62.2|51.4|127.5|168.8|175.1|191.9|284.0|190.1|152.3|121.5|93.3|53.6|12.4|23.0|9.9|27.0|77.9|92.3|55.5|56.8
ABCAPITAL.NS,364.95,97.69,354.85,217.14,337.55,347.3,68.07,8.12,5.08,False,False,False,53.5|57.7|85.3|168.3|289.0|243.4|148.9|49.3|-38.5|-46.5|-0.4|50.0|1.2|-8.2|-7.4|21.1|22.7|101.2|97.9|97.7
STAR.NS,1155.4,56.91,1129.7,685.65,1017.1,1131.1,68.51,13.6,2.15,False,False,True,59.9|48.9|35.4|58.2|132.3|198.4|209.3|178.9|168.7|119.8|108.5|87.7|79.4|27.5|81.6|65.4|58.8|83.6|82.7|56.9
GUJALKALI.NS,689.5,-61.64,729.99,409.15,672.0,681.25,68.52,2.6,1.21,False,True,True,118.0|126.7|105.3|113.6|102.0|95.6|38.5|-13.3|-95.7|-101.9|-101.0|-84.9|-105.0|-84.9|-61.5|-48.0|-77.0|-60.5|-54.5|-61.6
ADANIENT.NS,2956.0,161.37,2623.31,1753.0,2328.8,2684.0,68.63,26.93,10.13,False,False,False,101.0|104.9|123.2|124.5|137.4|124.3|109.0|85.7|49.6|67.8|170.8|194.0|148.4|160.3|126.0|118.2|105.0|134.7|162.7|161.4
SHRIRAMFIN.NS,956.8,9.25,951.91,563.07,901.3,910.0,69.93,6.16,5.14,False,False,False,-80.2|-84.1|-64.9|-75.6|-5.7|34.0|18.9|-38.9|-98.8|-124.0|-109.1|-84.1|-90.4|-77.8|-97.4|-88.1|-55.1|33.0|11.7|9.2
USHAMART.NS,510.5,276.89,470.04,299.9,446.25,459.05,70.22,14.4,11.21,False,False,False,84.0|59.4|130.3|63.9|128.6|164.6|165.1|133.3|45.2|113.2|133.7|87.6|22.5|41.7|-1.1|6.2|-19.1|72.9|110.6|276.9
GOCLCORP.NS,382.0,232.85,323.19,223.35,285.9,299.4,71.03,33.61,27.59,False,False,False,77.0|51.2|60.1|46.0|54.0|54.6|41.5|-2.8|-74.7|-141.6|-170.8|-173.7|-198.4|-142.4|-116.5|-57.9|24.3|114.6|213.9|232.8
RBLBANK.NS,347.65,156.38,335.06,203.16,318.45,326.55,71.12,9.17,6.46,False,False,False,219.9|186.7|138.0|95.4|121.0|141.7|131.4|78.6|17.1|2.4|34.5|62.1|-7.0|-34.7|-44.6|-10.8|7.7|119.5|129.5|156.4
GLENMARK.NS,2369.1,-5.24,2356.14,1366.65,2226.3,2226.3,73.35,6.41,6.41,False,False,False,148.5|123.2|108.0|94.5|77.2|60.0|36.7|20.8|-51.2|-52.4|-8.0|-2.3|-17.3|50.5|54.7|47.5|-108.5|-69.7|-24.2|-5.2
NAVINFLUOR.NS,7315.0,175.03,7043.28,4214.42,6660.0,7031.0,73.57,9.83,4.04,False,False,True,190.3|144.1|132.3|137.3|143.2|130.6|111.2|100.0|75.7|68.1|44.2|56.6|49.4|78.2|68.2|113.6|99.6|231.0|223.2|175.0
GESHIP.NS,1536.7,-19.41,1584.49,882.75,1452.13,1528.7,74.08,5.82,0.52,False,False,True,241.0|209.3|142.9|98.8|116.6|95.7|105.7|94.5|40.4|12.3|-15.8|62.6|162.0|224.1|154.8|178.4|129.0|90.1|76.7|-19.4
BHARATFORG.NS,1923.4,36.78,1912.25,1099.24,1818.3,1892.0,74.97,5.78,1.66,False,False,True,56.7|55.3|36.5|15.4|29.6|183.1|242.3|174.4|86.8|90.4|89.7|31.8|-40.9|-73.5|-60.2|-2.3|-16.9|13.8|24.9|36.8
LUXIND.NS,1445.0,17.63,1414.3,824.05,1282.0,1282.0,75.35,12.71,12.71,False,False,False,13.7|-3.0|5.5|-18.1|-17.7|9.3|56.8|28.7|-14.9|-81.8|-99.1|-104.5|-133.4|-92.5|-89.4|-88.1|-114.5|-80.1|-37.0|17.6
SAIL.NS,205.74,134.06,192.35,116.64,175.16,195.55,76.39,17.46,5.21,False,False,False,102.7|104.9|107.8|107.6|99.0|95.4|66.7|23.6|-34.1|148.6|237.2|130.5|89.7|137.8|129.1|114.0|115.2|97.3|115.2|134.1
RAIN.NS,176.37,121.14,150.46,99.9,125.43,152.64,76.55,40.61,15.55,False,False,False,23.8|1.8|14.2|-8.1|23.8|94.8|227.0|456.1|286.4|195.2|159.0|122.9|75.7|74.2|53.4|62.6|60.2|131.8|130.2|121.1
THYROCARE.NS,516.15,147.1,464.15,285.19,398.0,460.1,80.99,29.69,12.18,False,False,False,71.2|59.6|213.7|237.7|330.3|281.0|267.6|173.3|124.9|117.6|93.7|65.7|34.0|51.1|65.3|56.4|36.0|78.1|108.9|147.1
GRANULES.NS,785.35,144.61,740.23,432.6,690.0,750.0,81.54,13.82,4.71,False,False,True,115.7|93.3|91.9|96.7|143.0|147.2|150.6|141.4|98.9|78.9|81.7|77.8|45.1|117.8|118.3|115.9|92.4|87.9|96.6|144.6
NEOGEN.NS,1777.2,134.43,1697.32,966.7,1547.0,1663.1,83.84,14.88,6.86,False,False,False,76.9|71.0|87.2|86.4|79.7|99.9|135.8|82.2|29.8|55.0|41.8|17.8|7.3|-179.1|35.2|24.3|2.6|150.9|155.7|134.4
LOKESHMACH.NS,257.74,85.67,253.51,138.96,227.2,245.77,85.48,13.44,4.87,False,False,True,33.9|3.5|-31.7|-35.7|-15.6|21.0|30.4|14.8|-47.5|-82.9|-50.4|-73.7|-100.3|-92.5|-93.2|-9.2|71.1|60.6|76.9|85.7
HINDALCO.NS,1142.6,187.17,1068.47,613.5,1022.1,1081.2,86.24,11.79,5.68,False,False,False,61.4|47.7|51.7|60.4|71.0|60.7|37.9|-42.5|-7.7|141.3|241.2|118.8|7.4|-32.1|89.2|189.7|177.4|131.3|130.1|187.2
SHILPAMED.NS,492.7,90.36,456.96,259.5,400.6,468.05,89.87,22.99,5.27,False,False,False,7.1|-13.7|74.4|121.6|266.5|253.1|171.9|217.1|130.7|103.5|104.5|189.4|179.5|141.1|126.7|115.2|149.4|167.2|128.8|90.4
MBAPL.NS,531.05,-46.65,544.17,276.68,505.5,527.65,91.94,5.05,0.64,False,False,True,-3.9|6.3|78.3|165.0|171.9|172.6|153.5|69.4|35.6|8.5|-14.7|-3.2|-21.5|-19.6|2.5|31.2|-17.2|1.0|31.3|-46.6
NGIL.NS,42.26,156.36,38.4,22.01,36.3,37.35,92.0,16.42,13.15,False,False,False,84.0|73.0|63.1|51.8|47.8|43.8|40.2|45.9|15.0|22.3|158.7|369.3|180.8|129.3|114.1|63.6|38.5|50.6|99.0|156.4
CUMMINSIND.NS,5555.0,189.05,5331.51,2875.28,5120.0,5335.5,93.2,8.5,4.11,False,False,True,74.1|82.3|88.6|72.0|93.1|140.7|159.3|36.3|-27.6|-21.1|91.9|139.8|35.1|15.0|71.2|143.0|89.5|90.4|107.9|189.1
WELCORP.NS,1372.1,135.99,1303.59,710.0,1231.1,1252.2,93.25,11.45,9.58,False,False,False,116.8|107.6|90.7|81.4|85.6|93.7|89.4|100.0|104.8|113.0|121.2|89.8|49.4|25.2|53.7|94.9|-21.1|19.1|46.8|136.0
ADANIGREEN.NS,1483.2,199.6,1359.43,765.0,1203.55,1351.6,93.88,23.24,9.74,False,False,False,79.5|77.9|105.6|133.4|147.6|150.6|136.8|133.1|86.4|92.8|129.0|116.4|58.8|93.7|52.5|58.6|51.4|87.7|142.6|199.6
DATAPATTNS.NS,4133.2,61.8,4037.26,2131.0,3565.6,3872.1,93.96,15.92,6.74,False,False,False,112.6|93.6|77.9|94.3|88.5|88.2|66.2|53.1|37.9|57.9|26.4|-90.5|-139.5|-197.0|-160.4|-54.8|-19.3|18.9|34.9|61.8
GABRIEL.NS,1126.2,83.22,1092.02,579.76,1002.0,1091.3,94.25,12.4,3.2,False,False,True,73.0|73.7|85.5|131.6|143.0|193.3|219.3|167.2|112.9|98.0|75.4|57.0|9.6|37.1|45.2|63.1|71.9|101.6|53.7|83.2
APARINDS.NS,13379.0,215.03,12609.65,6801.0,11855.0,12412.0,96.72,12.86,7.79,False,False,False,119.9|97.6|96.8|126.0|106.0|122.5|127.9|111.2|76.5|56.1|68.2|81.3|-29.1|-38.2|31.8|89.2|116.7|42.7|11.4|215.0
SPARC.NS,218.75,150.66,175.16,108.0,138.92,179.2,102.55,57.46,22.07,False,False,False,65.8|9.9|-20.0|-36.1|129.3|263.5|305.3|193.9|143.1|136.3|113.6|80.3|45.0|122.8|132.7|121.8|192.0|266.0|241.8|150.7
BHEL.NS,421.1,108.69,397.1,205.12,342.04,406.3,105.29,23.11,3.64,False,False,True,90.9|88.1|127.2|123.2|123.7|157.5|153.5|131.5|109.4|106.0|114.7|87.5|54.3|65.3|76.3|84.0|78.8|97.5|98.6|108.7
GMDCLTD.NS,699.5,49.28,678.01,340.5,625.0,647.05,105.43,11.92,8.11,False,False,False,98.7|89.4|74.1|62.1|25.6|31.5|-9.7|-84.5|-135.8|-131.4|-98.1|-121.5|-153.3|-117.9|-106.3|-63.4|-62.7|-51.9|-0.1|49.3
AVANTIFEED.NS,1306.9,-41.73,1339.8,614.25,1224.1,1271.1,112.76,6.76,2.82,False,False,True,-2.7|-8.8|-54.5|-100.1|-75.9|19.4|38.4|-17.5|-59.2|-97.4|-106.3|-107.3|-172.0|-162.2|-151.1|-89.3|-79.1|-7.3|-16.2|-41.7
BSE.NS,4350.1,129.77,4004.7,2021.5,3568.0,4151.5,115.19,21.92,4.78,False,False,True,90.0|91.6|116.1|124.8|164.9|188.5|152.8|133.1|112.0|98.8|131.9|120.7|122.4|151.8|135.5|127.9|114.1|128.8|146.1|129.8
GRWRHITECH.NS,5757.9,93.27,5170.44,2671.62,3802.0,5261.0,115.52,51.44,9.44,False,False,False,32.7|52.4|154.8|228.3|339.0|319.4|229.7|168.0|108.5|113.8|119.7|102.8|84.6|95.8|88.5|83.9|58.9|70.4|94.1|93.3
SEAMECLTD.NS,1630.8,100.0,1556.53,752.55,1454.5,1567.9,116.7,12.12,4.01,False,False,True,89.0|89.2|182.1|105.9|2.5|49.8|-105.2|-121.2|-164.3|-124.4|-117.3|-77.2|-70.4|156.8|120.5|117.7|121.1|175.5|91.9|100.0
DREDGECORP.NS,1175.1,158.0,980.48,538.0,834.2,1019.0,118.42,40.87,15.32,False,False,False,22.9|11.1|30.8|17.3|0.8|42.7|1.9|-80.4|-195.4|-199.8|-187.1|-190.8|-195.4|54.3|317.1|296.5|176.1|131.8|153.7|158.0
POWERINDIA.NS,37350.0,166.08,34093.5,16111.0,31195.0,34005.0,131.83,19.73,9.84,False,False,False,124.5|117.8|111.0|110.7|86.6|104.5|89.8|53.7|29.1|-3.9|-14.4|-19.9|-2.8|39.9|139.7|241.2|174.2|131.0|109.6|166.1
IDEA.NS,14.24,103.28,12.4,6.12,10.01,13.51,132.68,42.26,5.4,False,False,False,139.9|137.8|198.9|195.4|198.2|167.0|140.1|182.9|150.6|178.2|168.3|149.0|119.2|136.6|129.1|120.2|111.8|112.6|107.4|103.3
ADANIPOWER.NS,247.4,244.62,224.98,105.42,208.03,218.5,134.68,18.93,13.23,False,False,False,91.5|89.8|101.4|104.0|90.7|94.2|73.8|44.2|-5.3|-21.3|35.7|22.4|1.5|-3.0|-38.6|-5.0|-35.1|117.8|234.4|244.6
LAURUSLABS.NS,1383.0,96.15,1271.67,584.83,1078.93,1332.1,136.48,28.18,3.82,False,False,True,8.3|8.6|149.0|194.3|216.7|237.4|227.4|223.8|198.9|160.7|167.5|150.4|129.9|125.5|120.4|108.6|89.6|88.4|93.9|96.2
SCHNEIDER.NS,1378.5,160.08,1302.75,571.85,1134.0,1295.0,141.06,21.56,6.45,False,False,False,135.6|139.3|151.4|159.0|129.7|111.9|122.3|97.1|69.2|54.2|68.5|44.1|-10.6|-14.0|34.4|83.7|81.5|116.8|151.6|160.1
IMFA.NS,1491.8,5.06,1466.82,608.17,1381.5,1401.0,145.29,7.98,6.48,False,False,False,61.6|26.5|-23.6|-44.4|-48.7|-23.1|32.2|3.2|-65.4|-53.3|-22.8|-36.3|-111.6|-112.5|-96.4|-100.0|-75.4|4.8|13.4|5.1
HINDCOPPER.NS,555.4,-14.64,559.83,223.98,528.25,541.0,147.96,5.14,2.66,False,False,True,9.7|-17.6|-23.2|-50.3|11.6|122.2|105.4|124.6|123.0|209.2|243.3|90.0|93.3|54.3|-30.5|-22.9|-50.3|-58.6|-30.4|-14.6
MCX.NS,3183.5,19.04,3187.66,1258.19,2862.0,3183.2,153.02,11.23,0.01,False,False,True,109.0|109.5|92.7|62.4|101.4|143.9|179.4|200.8|193.0|170.5|192.3|188.2|139.0|137.8|127.3|96.9|62.7|58.5|58.5|19.0
NATIONALUM.NS,432.75,287.48,405.24,168.72,386.67,400.25,156.49,11.92,8.12,False,False,False,-68.3|-117.6|-103.4|-51.5|-61.6|-88.5|-103.2|-117.3|-101.6|-53.8|-3.0|-41.1|-70.2|-73.4|-61.0|-16.1|-8.6|-12.9|84.0|287.5
TDPOWERSYS.NS,1302.7,112.68,1233.74,451.95,1125.3,1241.5,188.24,15.76,4.93,False,False,True,119.5|108.4|103.5|102.9|88.6|128.3|122.4|70.9|67.1|57.7|62.3|144.7|204.9|113.4|77.6|131.2|120.3|122.2|154.8|112.7
HFCL.NS,174.0,180.2,143.54,59.82,104.61,138.95,190.87,66.33,25.22,False,False,False,140.6|137.2|169.3|173.6|185.0|186.7|148.6|140.5|133.4|122.0|102.1|90.1|57.9|41.7|38.8|46.9|59.7|127.7|142.9|180.2
BLISSGVS.NS,395.7,317.86,292.48,117.74,265.0,287.85,236.07,49.32,37.47,False,False,False,106.6|122.3|97.3|69.5|39.1|59.3|48.4|47.6|97.7|109.4|210.2|115.4|167.6|172.2|150.5|203.1|201.3|270.3|371.2|317.9
MTARTECH.NS,7804.5,97.96,7006.46,1390.5,5310.9,7370.0,461.27,46.95,5.9,False,False,False,168.5|172.8|144.0|125.0|116.2|130.6|110.4|86.3|70.5|85.8|158.3|133.3|99.6|83.0|114.4|166.3|181.9|141.2|118.1|98.0
STLTECH.NS,510.65,171.05,394.44,67.7,272.25,405.0,654.28,87.57,26.09,False,False,False,88.3|89.1|108.8|136.9|170.2|203.2|214.6|207.0|170.5|152.8|137.4|131.2|107.1|84.2|67.6|82.1|97.4|126.3|147.3|171.0
