Ticker,Close,CCI_20,SMA_20,Yearly_Low,Monthly_Low,Weekly_Low,%_From_Y_Low,%_From_M_Low,%_From_W_Low,Near_Y_Low,Near_M_Low,Near_W_Low,CCI_History
NTPC.NS,360.7,-186.05,385.91,313.09,358.65,358.65,15.21,0.57,0.57,False,True,True,-33.9|-79.6|-155.9|-70.2|-76.3|-170.0|-140.2|-117.4|-95.3|-105.8|-90.5|-74.5|48.8|64.8|-51.7|-194.1|-308.3|-269.0|-210.7|-186.0
SUNPHARMA.NS,1790.9,-104.37,1840.2,1538.01,1756.8,1756.8,16.44,1.94,1.94,False,True,True,110.8|94.1|68.5|78.9|93.2|104.0|98.8|84.0|87.2|46.3|-6.0|-30.6|8.2|-26.0|-137.4|-178.2|-190.0|-171.8|-146.1|-104.4
DIVISLAB.NS,6588.0,-97.47,6742.0,5636.5,6450.5,6450.5,16.88,2.13,2.13,False,True,True,110.9|88.1|113.3|145.0|103.9|83.7|116.7|104.8|93.5|92.3|47.0|8.1|34.4|30.9|-60.0|-157.1|-210.6|-158.8|-102.2|-97.5
HEROMOTOCO.NS,4852.0,-127.96,4980.03,4017.85,4747.1,4747.1,20.76,2.21,2.21,False,True,True,34.3|-18.6|-93.2|-98.2|-42.4|-121.9|-99.5|-119.2|-88.4|-97.2|-75.2|-76.4|-22.0|-3.2|-78.6|-152.6|-142.1|-126.7|-83.9|-128.0
ONGC.NS,265.1,-96.14,283.32,219.43,261.05,261.05,20.81,1.55,1.55,False,True,True,-94.1|57.5|83.3|108.0|94.9|58.0|39.7|51.7|33.7|-17.6|-82.3|-66.4|-150.3|-151.6|-175.0|-164.6|-147.3|-112.4|-93.1|-96.1
LT.NS,3951.0,4.35,3946.32,3256.29,3809.79,3894.0,21.33,3.71,1.46,False,True,True,-183.6|-246.4|-169.9|-91.4|-117.2|-120.5|-77.0|-83.8|-51.3|-14.7|81.6|105.5|118.2|112.3|131.5|89.6|33.7|3.4|2.6|4.4
AXISBANK.NS,1265.7,-15.32,1267.94,1042.5,1222.1,1230.3,21.41,3.57,2.88,False,True,True,-83.4|-83.7|-83.6|-87.8|-88.5|-112.2|-97.6|-89.1|-61.4|28.7|160.3|141.1|140.5|121.3|69.8|22.9|-49.8|-67.5|-54.4|-15.3
CIPLA.NS,1402.6,38.93,1379.97,1154.87,1262.85,1341.42,21.45,11.07,4.56,False,False,True,44.9|6.1|40.3|200.3|212.9|168.9|127.6|97.0|86.8|70.4|77.5|77.9|77.9|65.4|38.4|20.9|-27.3|-28.2|-7.9|38.9
GRASIM.NS,3074.9,23.18,3057.22,2502.5,2880.6,3060.0,22.87,6.75,0.49,False,False,True,172.7|106.2|103.9|99.7|81.6|62.2|66.9|64.8|199.5|216.8|198.6|175.4|145.0|117.5|84.9|59.5|36.0|34.0|41.1|23.2
APOLLOHOSP.NS,8272.0,67.12,8175.0,6687.62,7812.5,7816.0,23.69,5.88,5.83,False,False,False,257.9|185.4|154.0|160.5|128.0|88.7|74.9|57.7|139.7|157.9|157.3|112.2|86.8|88.8|59.2|22.5|-52.6|56.7|59.4|67.1
INDUSINDBK.NS,899.95,-7.18,907.54,710.6,870.2,884.05,26.65,3.42,1.8,False,True,True,76.7|21.5|4.8|14.4|-18.0|-45.5|-23.0|-40.2|-17.2|-0.9|70.3|73.0|80.3|68.1|23.3|-28.4|-33.9|-63.8|-40.2|-7.2
ASIANPAINT.NS,2690.7,101.72,2629.85,2115.0,2500.0,2607.9,27.22,7.63,3.17,False,False,True,132.9|48.6|164.5|175.1|128.9|94.8|105.7|72.6|85.8|97.1|113.7|90.2|102.4|103.1|112.7|102.7|54.4|59.2|77.8|101.7
NESTLEIND.NS,1376.3,-146.91,1424.11,1078.87,1368.1,1368.1,27.57,0.6,0.6,False,True,True,78.1|67.9|62.9|47.4|4.1|-37.8|-45.0|-112.9|-123.2|-103.7|-99.4|-86.1|-57.9|-62.9|-64.4|-107.3|-134.5|-107.4|-130.7|-146.9
TITAN.NS,4252.6,207.05,4124.39,3303.1,3985.1,3986.0,28.75,6.71,6.69,False,False,False,-237.1|-295.6|-254.6|-169.5|-110.4|-108.9|-103.1|-103.3|-89.3|-86.3|-49.6|-57.7|-46.3|-38.3|-58.5|-93.7|-90.1|-79.5|65.9|207.0
JSWSTEEL.NS,1273.8,-35.99,1288.56,959.57,1246.2,1266.5,32.75,2.21,0.58,False,True,True,30.2|-26.3|31.8|163.8|118.7|77.0|104.0|27.7|51.1|59.5|94.3|105.3|188.1|158.8|28.8|68.3|127.3|134.3|85.0|-36.0
BAJAJ-AUTO.NS,10335.0,4.84,10345.06,7749.44,9938.63,10178.0,33.36,3.99,1.54,False,True,True,151.4|109.1|65.4|75.1|67.3|29.4|23.7|44.9|100.3|92.5|75.3|70.0|119.1|133.0|81.1|42.2|-17.4|-38.7|-17.3|4.8
COALINDIA.NS,472.7,153.54,463.6,345.88,428.4,456.55,36.66,10.34,3.54,False,False,True,16.8|27.9|25.2|-18.1|-5.5|-10.5|-53.4|-70.2|-45.8|-69.5|-69.1|-29.4|-114.6|-10.4|-5.8|112.8|151.0|191.3|257.8|153.5
EICHERMOT.NS,7069.0,-13.84,7111.15,5152.69,6752.5,6950.0,37.19,4.69,1.71,False,True,True,19.9|-24.5|-176.0|-158.9|-109.8|-179.0|-150.8|-167.0|-112.4|-64.4|113.2|113.8|101.9|101.9|33.8|-7.2|-23.7|-7.8|-10.7|-13.8
TATASTEEL.NS,205.85,-108.99,211.65,149.8,203.04,203.9,37.42,1.38,0.96,False,True,True,21.7|26.1|187.8|234.1|144.7|-137.0|-94.3|-180.5|-104.0|-86.7|-58.1|-55.2|41.4|36.0|-59.0|-66.1|-38.1|-38.4|-32.9|-109.0
ADANIPORTS.NS,1815.9,73.76,1787.07,1290.5,1683.2,1745.2,40.71,7.88,4.05,False,False,True,119.8|65.7|71.6|102.3|117.6|88.8|82.8|66.9|93.8|91.8|105.9|111.6|130.5|126.3|98.0|41.5|37.8|72.1|47.7|73.8
SHRIRAMFIN.NS,919.55,-37.79,935.35,563.07,888.9,888.9,63.31,3.45,3.45,False,True,True,-38.9|-98.8|-124.0|-109.1|-84.1|-90.4|-77.8|-97.4|-88.1|-55.1|33.0|11.7|23.6|31.3|5.0|-65.9|-109.3|-112.6|-89.0|-37.8
ADANIENT.NS,3001.1,90.03,2792.32,1753.0,2400.1,2865.2,71.2,25.04,4.74,False,False,True,85.7|49.6|67.8|170.8|194.0|148.4|160.3|126.0|118.2|105.0|134.7|162.7|163.5|143.4|122.7|98.5|97.1|82.3|85.5|90.0
HINDALCO.NS,1095.6,15.31,1099.07,625.02,1022.1,1091.7,75.29,7.19,0.36,False,False,True,-42.5|-7.7|141.3|241.2|118.8|7.4|-32.1|89.2|189.7|177.4|131.3|130.1|192.0|176.7|134.5|113.5|115.1|93.5|62.0|15.3
