Ticker,Close,CCI_20,SMA_20,Yearly_Low,Monthly_Low,Weekly_Low,%_From_Y_Low,%_From_M_Low,%_From_W_Low,Near_Y_Low,Near_M_Low,Near_W_Low,CCI_History
LOVABLE.NS,71.19,-81.44,73.56,55.0,70.05,70.05,29.44,1.63,1.63,False,True,True,157.1|107.2|85.3|60.6|36.9|46.0|27.1|16.6|22.5|22.6|-9.4|-60.5|-48.0|-53.6|-76.1|-133.9|-107.9|-84.1|-89.5|-81.4
TRENT.NS,4296.5,82.7,4168.54,3275.5,3980.6,3980.6,31.17,7.94,7.94,False,False,False,88.9|70.9|65.8|35.7|23.3|13.1|-0.7|55.4|75.9|43.5|-4.3|-87.3|-108.8|-72.7|-103.3|-133.8|-94.7|-81.1|-27.1|82.7
BIOCON.NS,430.25,86.71,394.31,327.16,348.5,421.75,31.51,23.46,2.02,False,False,True,20.1|72.8|103.0|44.4|66.2|87.6|121.0|233.3|239.5|210.2|181.6|220.4|223.3|197.9|183.5|152.5|137.7|123.1|107.5|86.7
TATATECH.NS,671.35,126.68,620.62,507.4,551.85,609.0,32.31,21.65,10.24,False,False,False,27.5|113.3|60.1|41.9|65.7|93.8|273.2|234.5|193.4|164.9|139.7|85.0|80.8|69.9|65.0|60.6|133.5|152.8|140.1|126.7
BAJAJ-AUTO.NS,10549.5,92.46,10233.4,7858.5,9355.0,10078.5,34.24,12.77,4.67,False,False,True,47.2|21.2|24.5|69.8|116.4|179.5|129.8|191.9|235.9|211.5|151.4|109.1|65.4|75.1|67.3|29.4|23.7|44.9|100.3|92.5
ODIGMA.NS,27.35,39.75,27.05,20.25,25.05,25.05,35.06,9.18,9.18,False,False,False,35.9|30.1|26.0|13.0|-3.8|-7.4|-42.4|-82.7|-66.9|0.9|15.4|-76.1|-86.5|-73.1|-90.8|-97.6|-97.4|-91.8|1.7|39.8
CAPLIPOINT.NS,2028.0,109.67,1865.95,1500.3,1678.4,1948.6,35.17,20.83,4.07,False,False,True,66.3|64.5|55.8|39.9|9.8|42.5|52.1|160.3|249.2|207.9|162.4|98.7|109.8|228.9|215.1|168.8|167.2|143.9|120.8|109.7
EICHERMOT.NS,6981.5,-64.43,7104.55,5152.69,6752.5,6752.5,35.49,3.39,3.39,False,True,True,51.6|36.2|55.9|7.6|16.8|89.4|119.4|120.4|168.1|92.0|19.9|-24.5|-176.0|-158.9|-109.8|-179.0|-150.8|-167.0|-112.4|-64.4
JAMNAAUTO.NS,114.82,-93.87,120.69,84.71,109.22,109.22,35.55,5.13,5.13,False,False,False,44.9|28.4|42.3|-24.6|-33.5|16.8|3.1|4.0|196.5|243.4|44.7|-126.7|-146.4|-184.2|-191.4|-254.3|-185.4|-173.8|-108.9|-93.9
GRSE.NS,2694.0,-79.05,2838.58,1963.7,2550.0,2550.0,37.19,5.65,5.65,False,False,False,109.9|102.9|165.2|106.8|84.8|48.8|55.1|99.3|121.1|108.8|54.8|-15.4|-20.2|-94.1|-134.4|-185.2|-146.2|-141.3|-86.3|-79.1
INDUSTOWER.NS,432.05,115.1,414.95,312.55,390.8,421.9,38.23,10.56,2.41,False,False,True,-121.7|-40.5|-26.6|-58.8|-55.9|-99.0|-90.9|-45.7|-68.3|-81.5|-32.1|-64.0|28.8|196.1|252.9|207.6|192.3|123.9|141.0|115.1
TATASTEEL.NS,209.19,-86.69,213.15,149.8,203.04,203.04,39.65,3.03,3.03,False,True,True,85.1|98.1|88.5|59.4|43.0|58.2|23.6|113.7|176.9|108.3|21.7|26.1|187.8|234.1|144.7|-137.0|-94.3|-180.5|-104.0|-86.7
TANLA.NS,518.6,-52.01,531.43,361.83,475.7,480.0,43.33,9.02,8.04,False,False,False,180.2|170.5|131.3|96.9|63.4|87.6|89.6|122.1|143.6|111.8|74.3|23.1|6.1|-26.7|-65.0|-102.1|-25.2|-35.5|-37.5|-52.0
MANAPPURAM.NS,324.1,150.57,306.43,225.95,284.7,295.75,43.44,13.84,9.59,False,False,False,134.2|136.4|123.5|98.5|89.5|122.2|111.3|125.6|134.7|129.0|86.5|32.3|75.9|89.4|72.2|30.1|85.8|134.1|148.6|150.6
AUROPHARMA.NS,1463.5,16.37,1465.26,1016.1,1367.0,1445.8,44.03,7.06,1.22,False,False,True,103.8|108.5|72.3|35.4|28.8|1.0|67.2|194.0|195.3|191.8|158.7|136.6|127.3|129.7|116.1|91.0|93.2|92.9|105.9|16.4
SOUTHBANK.NS,40.72,42.31,39.98,27.8,37.78,37.78,46.46,7.78,7.78,False,False,False,98.0|85.3|100.6|66.9|61.1|155.0|170.7|236.3|216.4|116.4|48.9|-86.8|-92.5|-105.5|-80.0|-128.8|-76.6|45.3|74.4|42.3
NATCOPHARM.NS,1169.7,49.01,1147.44,786.24,1064.5,1125.0,48.77,9.88,3.97,False,False,True,56.8|58.7|48.9|46.1|38.1|98.7|141.9|228.5|214.8|230.9|196.4|172.3|116.2|116.4|120.6|53.5|16.5|19.3|53.5|49.0
AWFIS.NS,343.55,-21.33,348.36,229.05,308.7,308.7,49.99,11.29,11.29,False,False,False,65.0|68.0|57.2|43.6|44.7|48.0|47.6|77.8|103.3|169.6|246.7|130.9|-44.3|-193.7|-274.3|-228.4|-176.0|-165.1|-64.1|-21.3
CGPOWER.NS,865.7,119.49,836.59,524.34,794.1,804.6,65.1,9.02,7.59,False,False,False,111.6|103.9|92.4|66.7|59.5|49.6|55.7|61.3|108.6|131.1|131.1|74.4|64.5|68.3|44.2|-78.5|-64.2|42.0|130.2|119.5
TMB.NS,682.75,-54.64,707.4,411.8,637.5,653.2,65.8,7.1,4.52,False,False,True,119.7|199.4|216.8|169.1|147.8|137.9|95.3|115.2|96.7|64.4|-9.3|-65.7|-43.2|-62.4|-56.0|-49.6|-48.4|-39.5|-25.4|-54.6
SHRIRAMFIN.NS,941.0,-55.11,952.6,563.07,901.3,910.0,67.12,4.4,3.41,False,True,True,2.2|-29.6|-32.3|-80.2|-84.1|-64.9|-75.6|-5.7|34.0|18.9|-38.9|-98.8|-124.0|-109.1|-84.1|-90.4|-77.8|-97.4|-88.1|-55.1
CRAFTSMAN.NS,8702.0,55.54,8245.98,5095.71,7494.5,8242.5,70.77,16.11,5.57,False,False,False,67.9|71.1|51.3|71.2|67.7|71.0|62.0|82.7|327.8|439.3|250.2|162.4|113.2|91.4|66.7|43.2|50.6|51.5|51.7|55.5
HAPPYFORGE.NS,1378.5,63.11,1376.28,799.47,1287.2,1324.7,72.43,7.09,4.06,False,False,True,77.0|46.6|33.6|74.9|93.5|92.7|64.4|92.4|246.7|307.5|236.1|167.7|109.5|65.0|46.8|52.7|7.2|20.3|99.8|63.1
CUMMINSIND.NS,5353.0,89.51,5302.7,2875.28,5102.1,5183.0,86.17,4.92,3.28,False,True,True,96.3|88.0|94.0|74.1|82.3|88.6|72.0|93.1|140.7|159.3|36.3|-27.6|-21.1|91.9|139.8|35.1|15.0|71.2|143.0|89.5
DATAPATTNS.NS,3969.7,-19.27,4027.62,2131.0,3565.6,3600.1,86.28,11.33,10.27,False,False,False,157.7|144.2|142.7|112.6|93.6|77.9|94.3|88.5|88.2|66.2|53.1|37.9|57.9|26.4|-90.5|-139.5|-197.0|-160.4|-54.8|-19.3
SCI.NS,316.3,-5.8,321.47,169.04,284.61,314.2,87.12,11.13,0.67,False,False,True,76.7|80.8|93.4|73.6|68.5|83.9|99.0|77.0|86.1|141.8|190.0|124.6|117.0|82.5|82.7|112.3|100.1|45.9|40.1|-5.8
BHEL.NS,408.55,78.8,386.57,205.12,333.02,386.1,99.18,22.68,5.81,False,False,False,121.7|116.9|96.7|90.9|88.1|127.2|123.2|123.7|157.5|153.5|131.5|109.4|106.0|114.7|87.5|54.3|65.3|76.3|84.0|78.8
IDEAFORGE.NS,775.95,23.08,735.99,366.0,511.05,727.0,112.01,51.83,6.73,False,False,False,141.1|151.2|172.1|149.8|133.7|204.7|224.6|205.7|159.2|136.1|118.8|77.1|76.4|96.1|92.1|68.3|55.1|28.7|17.5|23.1
THANGAMAYL.NS,3817.3,-9.08,3870.66,1750.1,3433.3,3470.0,118.12,11.18,10.01,False,False,False,-1.9|7.8|8.0|-11.6|-20.5|-20.9|-36.5|4.6|12.0|89.0|-34.0|-148.7|-206.3|-160.9|-148.8|-157.0|-106.0|-65.9|-13.5|-9.1
NETWEB.NS,3851.3,-73.61,4016.64,1698.04,3671.1,3671.1,126.81,4.91,4.91,False,True,True,100.1|102.5|100.6|90.1|86.0|52.1|88.6|147.8|135.0|152.0|123.8|38.3|-26.2|-62.2|-87.7|-118.8|-121.8|-105.0|-66.1|-73.6
INDOSOLAR.NS,393.4,-71.07,414.26,165.07,372.1,372.1,138.32,5.72,5.72,False,False,False,28.6|15.3|-13.0|-34.8|-35.8|-68.1|-79.3|-70.6|-69.3|-64.7|-71.1|-99.7|-122.3|-112.4|-95.2|-116.1|-141.7|-107.9|-68.7|-71.1
HINDCOPPER.NS,545.75,-50.27,560.54,221.11,528.25,545.0,146.82,3.31,0.14,False,True,True,71.3|74.0|58.1|9.7|-17.6|-23.2|-50.3|11.6|122.2|105.4|124.6|123.0|209.2|243.3|90.0|93.3|54.3|-30.5|-22.9|-50.3
