Ticker,Close,CCI_20,SMA_20,Yearly_Low,Monthly_Low,Weekly_Low,%_From_Y_Low,%_From_M_Low,%_From_W_Low,Near_Y_Low,Near_M_Low,Near_W_Low,CCI_History
JSWSTEEL.NS,1231.0,-193.51,1279.23,980.86,1222.0,1222.0,25.5,0.74,0.74,False,True,True,28.8|68.3|127.3|134.3|85.0|-16.3|-160.7|-161.1|-114.4|-61.0|42.2|78.6|-43.2|-45.1|7.9|-40.7|-29.7|-183.1|-231.3|-193.5
COALINDIA.NS,435.4,-130.56,456.3,345.88,432.0,432.0,25.88,0.79,0.79,False,True,True,-5.8|112.8|151.0|191.3|257.8|152.1|33.0|3.8|-94.7|-183.3|-175.0|-151.4|-100.7|-47.2|-58.5|-68.3|-69.6|-88.5|-102.6|-130.6
ASIANPAINT.NS,2645.2,-46.67,2673.13,2096.81,2585.47,2637.1,26.15,2.31,0.31,False,True,True,112.7|102.7|54.4|59.2|77.8|99.4|37.0|124.4|164.4|83.3|172.4|215.0|155.8|130.5|117.9|77.6|5.3|-16.6|-18.4|-46.7
BAJAJ-AUTO.NS,9843.0,-133.93,10134.6,7749.44,9732.0,9732.0,27.02,1.14,1.14,False,True,True,81.1|42.2|-17.4|-38.7|-17.3|6.0|-59.0|-58.9|-79.7|-92.3|-115.9|-139.8|-162.2|-119.5|-90.9|-86.4|-29.1|-65.3|-164.3|-133.9
TATASTEEL.NS,188.71,-171.5,199.05,147.44,187.61,187.61,27.99,0.59,0.59,False,True,True,-59.0|-66.1|-38.1|-38.4|-32.9|-103.1|-166.4|-164.9|-190.5|-203.6|-103.4|-87.1|-115.6|-70.7|-39.9|-56.4|-35.1|-96.4|-145.4|-171.5
APOLLOHOSP.NS,8592.0,116.88,8394.5,6687.62,7816.0,8400.0,28.48,9.93,2.29,False,False,True,59.2|22.5|-52.6|56.7|59.4|72.9|96.3|150.8|163.9|126.5|120.3|92.5|66.3|56.8|48.9|72.1|73.9|77.4|88.8|116.9
LT.NS,4216.4,88.1,4064.18,3256.29,3854.4,4161.6,29.48,9.39,1.32,False,False,True,131.5|89.6|33.7|3.4|2.6|5.1|-65.6|-51.6|-30.2|-85.5|59.2|198.5|188.6|162.4|142.8|122.8|114.8|92.4|77.9|88.1
INDUSINDBK.NS,918.95,49.43,913.53,709.45,879.58,898.69,29.53,4.48,2.25,False,True,True,23.3|-28.4|-33.9|-63.8|-40.2|1.4|-80.4|45.8|-64.0|-95.8|7.0|142.1|83.7|90.7|106.9|116.8|45.1|-26.3|23.3|49.4
TITAN.NS,4291.3,39.25,4220.44,3303.1,3962.8,4225.0,29.92,8.29,1.57,False,False,True,-58.5|-93.7|-90.1|-79.5|65.9|210.1|137.0|22.6|-95.6|-147.3|43.5|191.0|208.9|204.1|168.9|158.2|119.1|82.1|58.5|39.2
NESTLEIND.NS,1402.6,-19.31,1399.33,1078.87,1368.1,1380.6,30.01,2.52,1.59,False,True,True,-64.4|-107.3|-134.5|-107.4|-130.7|-132.9|-93.3|-42.2|68.0|60.3|-89.6|-109.0|-73.8|-22.7|-22.4|10.4|16.6|-37.6|-87.2|-19.3
AXISBANK.NS,1377.2,99.0,1321.49,1042.5,1230.3,1350.5,32.11,11.94,1.98,False,False,True,69.8|22.9|-49.8|-67.5|-54.4|-3.7|6.6|61.3|113.1|133.5|170.1|199.6|160.3|128.6|119.7|105.1|96.2|90.8|98.3|99.0
ADANIPORTS.NS,1796.0,-12.78,1807.58,1285.08,1737.88,1775.0,39.76,3.34,1.18,False,True,True,98.0|41.5|37.8|72.1|47.7|84.6|61.7|81.6|126.6|-24.3|37.6|85.2|84.9|120.2|180.7|164.3|77.9|-43.5|-37.4|-12.8
EICHERMOT.NS,7598.0,91.97,7349.32,5284.48,6950.0,7488.0,43.78,9.32,1.47,False,False,True,33.8|-7.2|-23.7|-7.8|-10.7|-13.7|-33.4|37.9|46.7|18.3|73.1|154.8|161.4|116.2|133.6|116.9|125.6|95.5|76.4|92.0
HINDALCO.NS,953.2,-112.38,1047.46,635.49,950.2,950.2,49.99,0.32,0.32,False,True,True,134.5|113.5|115.1|93.5|62.0|12.3|-83.4|-74.8|-125.2|-140.9|-125.3|-129.0|-177.0|-131.1|-99.7|-93.4|-75.2|-94.4|-96.6|-112.4
ADANIENT.NS,3038.0,148.56,2973.98,1752.22,2863.92,2943.5,73.38,6.08,3.21,False,False,True,122.7|98.5|97.1|82.3|85.5|97.3|80.9|67.3|50.1|31.0|29.9|45.9|46.1|40.9|101.9|180.2|183.5|75.3|144.7|148.6
SHRIRAMFIN.NS,1031.8,120.24,956.62,563.07,879.1,980.55,83.25,17.37,5.23,False,False,False,5.0|-65.9|-109.3|-112.6|-89.0|-33.1|-143.9|-100.3|-113.5|-150.4|40.3|209.3|175.0|157.4|129.7|103.9|84.6|78.5|93.2|120.2
